date,open,high,low,close,adj_close,volume
2008-04-08,61.6,62.0,61.6,61.6,49.5,15977000.0
2008-04-09,61.6,62.3,61.2,61.6,49.5,14875000.0
2008-04-10,62.6,62.75,61.6,62.6,50.3,28001000.0
2008-04-11,63.5,63.75,62.65,63.5,51.03,32349000.0
2008-04-14,63.2,63.4,62.65,63.2,50.78,11653000.0
2008-04-15,63.15,63.4,63.05,63.15,50.74,8215000.0
2008-04-16,64.2,64.2,63.5,64.2,51.59,18606000.0
2008-04-17,64.65,65.15,64.35,64.65,51.95,23563000.0
2008-04-18,64.4,64.65,63.9,64.4,51.75,16441000.0
2008-04-21,64.6,64.9,64.25,64.6,51.91,10629000.0
2008-04-22,64.4,64.5,63.8,64.4,51.75,6921000.0
2008-04-23,63.75,64.3,63.35,63.75,51.23,9664000.0
2008-04-24,63.45,63.9,63.35,63.45,50.99,8303000.0
2008-04-25,63.5,64.1,63.3,63.5,51.03,9121000.0
2008-04-28,64.15,64.55,63.45,64.15,51.55,6139000.0
2008-04-29,63.5,64.55,63.2,63.5,51.03,12700000.0
2008-04-30,63.9,64.1,63.4,63.9,51.35,8093000.0
2008-05-02,64.2,64.45,63.65,64.2,51.59,8735000.0
2008-05-05,62.95,64.05,62.5,62.95,50.58,18902000.0
2008-05-06,63.05,63.05,62.4,63.05,50.66,12487000.0
2008-05-07,63.6,63.8,63.05,63.6,51.11,7427000.0
2008-05-08,62.7,62.9,62.2,62.7,50.38,15493000.0
2008-05-09,62.25,62.7,62.05,62.25,50.02,9909000.0
2008-05-12,62.7,62.7,61.9,62.7,50.38,4900000.0
2008-05-13,63.9,63.9,62.6,63.9,51.35,11661000.0
2008-05-14,64.15,64.3,63.75,64.15,51.55,10345000.0
2008-05-15,65.05,65.05,64.4,65.05,52.27,16819000.0
2008-05-16,65.4,65.5,64.95,65.4,52.55,16800000.0
2008-05-19,65.65,65.65,65.1,65.65,52.75,9347000.0
2008-05-20,64.0,65.65,63.8,64.0,51.43,20740000.0
2008-05-21,63.4,63.95,63.15,63.4,50.95,9574000.0
2008-05-22,63.45,63.45,62.5,63.45,50.99,11600000.0
2008-05-23,62.45,63.45,62.35,62.45,50.18,11232000.0
2008-05-26,61.6,62.1,61.5,61.6,49.5,12650000.0
2008-05-27,62.2,62.3,61.75,62.2,49.98,5680000.0
2008-05-28,61.7,62.4,61.5,61.7,49.58,6985000.0
2008-05-29,62.3,62.4,61.95,62.3,50.06,6869000.0
2008-05-30,62.2,62.55,61.45,62.2,49.98,10909000.0
2008-06-02,62.6,62.65,62.05,62.6,50.3,6948000.0
2008-06-03,61.6,62.45,61.45,61.6,49.5,8799000.0
2008-06-04,61.8,61.85,61.4,61.8,49.66,4160000.0
2008-06-05,62.7,62.7,61.0,62.7,50.38,12668000.0
2008-06-06,62.7,63.0,62.5,62.7,50.38,6480000.0
2008-06-09,61.15,61.2,60.85,61.15,49.14,13724000.0
2008-06-10,59.7,61.05,59.65,59.7,47.97,19779000.0
2008-06-11,59.9,60.3,59.5,59.9,48.13,7757000.0
2008-06-12,58.45,59.2,58.3,58.45,46.97,17418000.0
2008-06-13,58.8,59.35,58.5,58.8,47.25,11498000.0
2008-06-16,59.1,59.6,58.95,59.1,47.49,6386000.0
2008-06-17,59.5,59.5,58.6,59.5,47.81,6103000.0
2008-06-18,59.6,59.85,59.2,59.6,47.89,8738000.0
2008-06-19,58.45,59.0,58.15,58.45,46.97,17862000.0
2008-06-20,57.2,58.45,57.15,57.2,45.96,18466000.0
2008-06-23,57.35,57.7,56.4,57.35,46.08,9902000.0
2008-06-24,56.9,57.6,56.7,56.9,45.72,10286000.0
2008-06-25,57.5,57.6,56.4,57.5,46.2,14585000.0
2008-06-26,57.05,57.7,56.95,57.05,45.84,11989000.0
2008-06-27,55.25,55.55,54.7,55.25,44.4,26461000.0
2008-06-30,55.0,55.7,55.0,55.0,44.2,10611000.0
2008-07-01,54.9,55.85,54.9,54.9,44.12,10433000.0
2008-07-02,54.3,55.35,54.2,54.3,43.63,24567000.0
2008-07-03,54.2,54.35,52.35,54.2,43.55,18938000.0
2008-07-04,52.6,54.15,52.6,52.6,42.27,11252000.0
2008-07-07,53.55,53.6,52.35,53.55,43.03,5962000.0
2008-07-08,51.7,53.4,51.45,51.7,41.54,19731000.0
2008-07-09,51.45,53.05,51.35,51.45,41.34,26615000.0
2008-07-10,51.7,52.2,50.9,51.7,41.54,13740000.0
2008-07-11,52.9,53.0,51.4,52.9,42.51,16300000.0
2008-07-14,52.2,53.0,52.0,52.2,41.95,11693000.0
2008-07-15,49.9,51.55,49.6,49.9,40.1,23195000.0
2008-07-16,49.5,50.3,49.41,49.5,39.78,11414000.0
2008-07-17,52.2,52.2,50.75,52.2,41.95,18386000.0
2008-07-18,51.0,52.6,50.8,51.0,40.98,15626000.0
2008-07-21,53.75,53.75,52.6,53.75,43.19,15876000.0
2008-07-22,52.9,53.2,52.35,52.9,42.51,19552000.0
2008-07-23,54.3,54.65,53.45,54.3,43.63,31357000.0
2008-07-24,54.65,54.75,54.35,54.65,43.91,15884000.0
2008-07-25,53.9,53.9,53.35,53.9,43.31,17510000.0
2008-07-29,51.95,52.2,51.55,51.95,41.74,23048000.0
2008-07-30,52.55,52.95,52.25,52.55,42.23,13845000.0
2008-07-31,52.4,53.3,51.7,52.4,42.11,18515000.0
2008-08-01,52.4,52.6,51.55,52.4,42.11,14187000.0
2008-08-04,52.5,52.55,51.7,52.5,42.19,11644000.0
2008-08-05,51.4,52.7,51.2,51.4,41.3,24731000.0
2008-08-06,53.3,53.3,52.3,53.3,42.83,20353000.0
2008-08-07,53.05,53.6,52.85,53.05,42.63,12089000.0
2008-08-08,54.65,54.95,52.85,54.65,43.91,25895000.0
2008-08-11,55.6,55.8,55.1,55.6,44.68,14316000.0
2008-08-12,55.55,55.9,55.25,55.55,44.64,18274000.0
2008-08-13,55.35,55.65,54.7,55.35,44.48,12737000.0
2008-08-14,55.75,55.75,54.8,55.75,44.8,12841000.0
2008-08-15,54.4,55.9,54.2,54.4,43.71,16704000.0
2008-08-18,53.35,54.7,53.0,53.35,42.87,14144000.0
2008-08-19,52.9,53.15,51.85,52.9,42.51,13392000.0
2008-08-20,53.4,53.5,52.2,53.4,42.91,11669000.0
2008-08-21,52.55,53.15,52.5,52.55,42.23,8780000.0
2008-08-22,52.7,53.15,51.95,52.7,42.35,14939000.0
2008-08-25,53.7,53.85,52.8,53.7,43.15,10193000.0
2008-08-26,53.25,53.35,52.9,53.25,42.79,7977000.0
2008-08-27,54.1,54.45,53.0,54.1,43.47,15147000.0
2008-08-28,53.7,54.4,53.65,53.7,43.15,8889000.0
2008-08-29,53.65,54.3,53.35,53.65,43.11,11687000.0
2008-09-01,51.45,53.25,51.2,51.45,41.34,28157000.0
2008-09-02,50.6,51.6,50.45,50.6,40.66,19073000.0
2008-09-03,50.0,51.2,49.98,50.0,40.18,18228000.0
2008-09-04,48.99,50.6,48.81,48.99,39.37,25678000.0
2008-09-05,48.58,48.65,47.8,48.58,39.04,21285000.0
2008-09-08,51.95,51.95,50.4,51.95,41.74,28045000.0
2008-09-09,49.65,51.1,49.52,49.65,39.9,27230000.0
2008-09-10,49.86,50.45,49.2,49.86,40.07,17905000.0
2008-09-11,48.37,49.4,48.2,48.37,38.87,19609000.0
2008-09-12,48.87,49.1,47.8,48.87,39.27,19318000.0
2008-09-15,46.55,48.05,46.4,46.55,37.41,25731000.0
2008-09-16,45.0,45.8,44.5,45.0,36.16,30111000.0
2008-09-17,45.91,47.22,45.35,45.91,36.89,27923000.0
2008-09-18,44.5,44.79,43.75,44.5,35.76,43533000.0
2008-09-19,47.61,47.61,46.6,47.61,38.26,30046000.0
2008-09-22,48.5,48.85,47.8,48.5,38.97,36940000.0
2008-09-23,48.76,48.76,47.8,48.76,39.18,14624000.0
2008-09-24,48.46,48.76,48.0,48.46,38.94,10804000.0
2008-09-25,47.7,48.46,47.4,47.7,38.33,14753000.0
2008-09-26,46.6,47.8,46.33,46.6,37.45,19628000.0
2008-09-30,44.6,44.8,43.34,44.6,35.84,35495000.0
2008-10-01,45.6,45.72,45.12,45.6,36.64,13886000.0
2008-10-02,48.0,48.0,44.2,44.55,35.8,11894.0
2008-10-03,47.66,47.66,43.44,44.73,35.94,14591.0
2008-10-06,41.6,44.0,41.6,42.7,34.31,19048.0
2008-10-07,45.68,45.68,41.51,42.95,34.51,15209.0
2008-10-08,39.95,42.04,39.95,40.19,32.29,29180.0
2008-10-09,43.0,43.0,40.1,40.24,32.34,21311.0
2008-10-13,43.05,43.05,38.84,38.84,31.21,19560.0
2008-10-14,41.55,41.55,41.32,41.55,33.39,24625.0
2008-10-15,44.45,44.45,40.2,40.57,32.6,14656.0
2008-10-16,43.4,43.4,39.15,39.15,31.46,6961.0
2008-10-17,41.89,41.89,38.0,38.02,30.55,21050.0
2008-10-20,36.69,38.5,36.69,38.34,30.81,20057.0
2008-10-21,41.02,41.02,37.74,38.12,30.63,20355.0
2008-10-22,40.78,40.78,36.79,36.79,29.56,21517.0
2008-10-23,35.51,35.51,35.51,35.51,28.53,10618.0
2008-10-24,35.85,35.85,32.34,32.34,25.99,23230.0
2008-10-27,30.08,31.9,30.08,30.1,24.19,24558.0
2008-10-28,32.2,32.2,29.1,32.19,25.87,28809.0
2008-10-29,34.44,34.44,32.0,32.19,25.87,33138.0
2008-10-30,29.94,34.44,29.94,34.44,27.67,21995.0
2008-10-31,36.85,36.85,34.16,36.54,29.36,35515.0
2008-11-03,39.09,39.09,35.35,36.69,29.48,26184.0
2008-11-04,39.25,39.25,35.76,36.64,29.44,13728.0
2008-11-05,39.2,39.2,36.03,36.8,29.57,23281.0
2008-11-06,39.37,39.37,34.23,34.23,27.51,19448.0
2008-11-07,36.62,36.62,32.56,34.39,27.63,21595.0
2008-11-10,34.39,34.8,33.5,34.05,27.36,11628.0
2008-11-11,31.67,34.02,31.67,33.46,26.89,11951.0
2008-11-12,35.8,35.8,33.0,33.46,26.89,10880.0
2008-11-13,31.12,32.5,31.12,31.6,25.39,21375.0
2008-11-14,29.39,32.8,29.39,32.0,25.71,13071.0
2008-11-17,34.24,34.24,31.45,32.2,25.87,9763.0
2008-11-18,29.95,31.5,28.74,28.74,23.09,18782.0
2008-11-19,30.9,31.08,29.0,29.0,23.3,15189.0
2008-11-20,30.0,31.56,29.4,31.56,25.36,21704.0
2008-11-21,29.3,30.78,28.53,30.78,24.73,28687.0
2008-11-24,30.0,30.45,29.3,29.96,24.07,25981.0
2008-11-25,27.87,31.35,27.87,30.6,24.59,33051.0
2008-11-26,32.74,32.74,30.58,30.95,24.87,11977.0
2008-11-27,33.11,33.11,30.51,30.51,24.52,29697.0
2008-11-28,32.5,32.5,31.74,32.13,25.82,27390.0
2008-12-01,29.89,32.9,29.89,32.5,26.12,24035.0
2008-12-02,34.77,34.77,30.5,30.6,24.59,19696.0
2008-12-03,32.74,32.74,30.5,30.5,24.51,15489.0
2008-12-04,28.37,30.92,28.37,30.01,24.11,19234.0
2008-12-05,30.08,30.41,29.95,30.18,24.25,11657.0
2008-12-08,32.29,32.29,30.7,32.29,25.95,22965.0
2008-12-09,30.03,34.55,30.03,34.55,27.76,28444.0
2008-12-10,34.55,34.55,30.03,31.8,25.55,33909.0
2008-12-11,34.05,36.16,33.51,36.16,29.06,25240.0
2008-12-12,33.33,33.5,31.53,32.0,25.71,32266.0
2008-12-15,34.24,34.24,33.11,33.51,26.93,27643.0
2008-12-16,35.85,35.85,32.77,33.51,26.93,24810.0
2008-12-17,35.85,35.85,33.5,33.67,27.06,26790.0
2008-12-18,36.02,36.02,33.5,33.79,27.15,13685.0
2008-12-19,36.15,36.18,33.82,36.18,29.07,19617.0
2008-12-22,36.18,36.18,32.65,32.65,26.24,16840.0
2008-12-23,34.93,34.93,30.37,31.75,25.51,19160.0
2008-12-24,33.97,33.97,31.05,31.8,25.55,11283.0
2008-12-25,31.8,34.05,31.51,34.05,27.36,6521.0
2008-12-26,34.05,34.05,31.53,31.85,25.59,9585.0
2008-12-29,29.63,31.94,29.58,29.58,23.77,6969.0
2008-12-30,32.1,35.48,32.04,35.48,28.51,17314.0
2008-12-31,33.3,33.33,32.7,32.87,26.41,11528.0
2009-01-02,32.87,32.87,32.87,32.87,26.41,0.0
2009-01-05,35.17,36.59,30.57,36.59,29.4,26338.0
2009-01-06,36.59,36.59,33.93,36.57,29.39,24377.0
2009-01-07,34.7,34.87,32.21,32.21,25.88,16672.0
2009-01-08,33.6,33.81,30.16,30.16,24.24,31357.0
2009-01-09,32.43,32.52,32.02,32.22,25.89,18391.0
2009-01-12,31.63,34.19,31.6,34.19,27.47,13977.0
2009-01-13,34.19,34.19,31.66,32.66,26.24,11554.0
2009-01-14,32.66,34.77,32.49,34.77,27.94,13520.0
2009-01-15,34.77,34.77,30.95,31.0,24.91,29872.0
2009-01-16,31.2,31.39,30.0,30.0,24.11,14165.0
2009-01-19,31.45,33.73,31.38,33.73,27.1,8872.0
2009-01-20,30.63,32.84,30.53,32.84,26.39,27774.0
2009-01-21,30.4,30.55,30.01,30.5,24.51,29100.0
2009-02-02,30.4,33.04,30.4,33.04,26.55,7841.0
2009-02-03,30.72,31.65,30.72,31.47,25.29,16223.0
2009-02-04,29.27,31.84,29.27,31.69,25.46,16252.0
2009-02-05,33.9,33.9,31.39,31.43,25.26,14257.0
2009-02-06,31.77,32.55,31.77,32.2,25.87,22990.0
2009-02-09,29.95,34.77,29.95,34.77,27.94,28135.0
2009-02-10,32.55,34.98,32.4,34.98,28.11,17374.0
2009-02-11,34.98,34.98,30.93,30.93,24.85,14060.0
2009-02-12,33.13,34.61,32.25,34.61,27.81,17087.0
2009-02-13,34.61,34.61,30.09,33.28,26.74,17924.0
2009-02-16,33.28,35.53,33.03,35.53,28.55,9781.0
2009-02-17,35.53,35.53,32.24,32.44,26.07,12662.0
2009-02-18,31.0,32.55,30.22,30.22,24.28,13810.0
2009-02-19,32.18,35.22,31.94,35.22,28.3,15551.0
2009-02-20,32.3,34.34,32.0,34.34,27.59,24878.0
2009-02-23,34.34,34.34,29.86,32.44,26.07,15467.0
2009-02-24,31.8,34.41,31.66,34.41,27.65,22044.0
2009-02-25,32.5,32.95,32.4,32.74,26.31,19672.0
2009-02-26,32.74,33.0,32.56,32.8,26.36,23652.0
2009-02-27,30.51,33.09,30.51,33.05,26.56,11089.0
2009-03-02,35.36,35.36,31.75,31.93,25.66,37820.0
2009-03-03,34.16,34.16,31.3,31.95,25.67,18194.0
2009-03-04,29.72,32.75,29.72,32.75,26.32,25616.0
2009-03-05,35.04,35.04,33.0,33.45,26.88,22365.0
2009-03-06,31.11,36.02,31.11,36.02,28.94,14037.0
2009-03-09,33.7,33.7,32.97,33.32,26.77,9851.0
2009-03-10,35.65,35.65,33.02,33.48,26.9,7245.0
2009-03-11,35.82,35.82,33.86,34.25,27.52,32167.0
2009-03-12,36.64,36.64,33.95,34.05,27.36,19076.0
2009-03-13,31.67,35.35,31.67,35.0,28.12,41024.0
2009-03-16,35.06,35.62,35.06,35.53,28.55,38765.0
2009-03-17,38.01,38.01,35.3,36.17,29.06,32108.0
2009-03-18,36.0,36.31,35.93,36.1,29.01,21639.0
2009-03-19,35.0,36.59,35.0,35.9,28.85,35387.0
2009-03-20,38.41,38.41,35.38,35.42,28.46,36163.0
2009-03-23,35.42,36.57,35.42,36.57,29.39,19379.0
2009-03-24,34.02,37.5,34.02,37.4,30.05,24953.0
2009-03-25,35.0,38.06,35.0,37.82,30.39,16178.0
2009-03-26,40.46,40.46,37.63,38.1,30.62,36731.0
2009-03-27,40.76,40.76,35.44,37.77,30.35,24824.0
2009-03-30,40.41,40.41,35.13,36.29,29.16,33667.0
2009-03-31,33.75,37.24,33.75,36.64,29.44,16970.0
2009-04-02,35.0,38.58,35.0,38.58,31.0,18580.0
2009-04-03,35.88,38.86,35.88,38.6,31.02,18259.0
2009-04-06,36.0,39.33,35.9,38.79,31.17,14735.0
2009-04-07,38.79,38.8,38.2,38.8,31.18,8691.0
2009-04-08,40.0,40.0,37.6,37.73,30.32,35566.0
2009-04-09,40.37,40.37,38.22,39.28,31.56,23992.0
2009-04-10,42.02,42.02,39.28,39.97,32.12,58881.0
2009-04-13,37.18,40.24,37.18,40.18,32.29,24796.0
2009-04-14,42.99,42.99,39.55,40.5,32.54,29021.0
2009-04-15,40.5,40.5,39.82,40.25,32.34,20582.0
2009-04-16,43.06,43.06,40.9,41.2,33.11,35606.0
2009-04-17,44.08,44.08,38.32,39.88,32.05,21658.0
2009-04-20,37.09,40.5,37.09,40.17,32.28,20721.0
2009-04-21,42.98,42.98,37.36,40.78,32.77,24244.0
2009-04-22,43.63,43.63,40.53,40.65,32.66,11713.0
2009-04-23,43.49,43.49,39.95,40.46,32.51,6195.0
2009-04-24,37.63,41.12,37.63,40.5,32.54,7974.0
2009-04-27,38.0,40.78,38.0,39.52,31.76,11356.0
2009-04-28,36.76,39.97,36.76,39.05,31.38,10837.0
2009-04-29,40.0,40.0,39.08,39.4,31.66,7085.0
2009-04-30,40.0,42.15,40.0,42.15,33.87,37253.0
2009-05-04,40.0,45.1,40.0,45.1,36.24,23126.0
2009-05-05,41.95,47.17,41.95,46.3,37.2,46744.0
2009-05-06,43.06,46.57,43.06,46.4,37.28,30850.0
2009-05-07,45.0,46.5,45.0,46.3,37.2,30796.0
2009-05-08,49.54,49.54,45.35,45.83,36.83,13548.0
2009-05-11,49.03,49.03,43.63,46.2,37.12,21608.0
2009-05-12,42.97,45.6,42.97,44.6,35.84,25325.0
2009-05-13,44.6,44.9,44.52,44.67,35.89,9823.0
2009-05-14,47.79,47.79,41.55,43.65,35.08,14934.0
2009-05-15,40.6,44.89,40.6,44.8,36.0,11728.0
2009-05-18,44.8,45.3,44.3,45.06,36.21,9661.0
2009-05-19,48.0,48.0,42.0,46.1,37.04,23190.0
2009-05-20,43.0,46.61,43.0,46.3,37.2,14834.0
2009-05-21,49.54,49.54,45.6,45.95,36.92,9357.0
2009-05-22,49.16,49.16,45.5,45.78,36.79,16655.0
2009-05-25,48.98,48.98,45.5,45.73,36.75,12501.0
2009-05-26,45.73,46.24,45.58,45.6,36.64,11136.0
2009-05-27,48.79,48.79,46.1,48.0,38.57,29596.0
2009-06-01,51.35,51.35,47.52,47.72,38.35,14068.0
2009-06-02,51.05,51.05,44.38,47.85,38.45,19937.0
2009-06-03,51.15,51.15,47.51,47.79,38.4,18407.0
2009-06-04,44.45,47.75,44.45,46.7,37.53,34959.0
2009-06-05,43.44,46.92,43.44,46.62,37.46,10613.0
2009-06-08,50.15,50.15,45.62,45.71,36.73,9560.0
2009-06-09,48.9,48.9,44.28,44.45,35.72,38499.0
2009-06-10,41.34,45.05,41.34,44.85,36.04,10697.0
2009-06-11,47.98,47.98,44.0,45.25,36.36,20275.0
2009-06-12,45.26,45.29,44.43,44.66,35.89,14826.0
2009-06-15,44.3,44.3,42.84,43.04,34.59,22771.0
2009-06-16,43.04,43.38,42.7,43.05,34.59,11181.0
2009-06-17,43.05,43.49,42.9,42.97,34.53,12815.0
2009-06-18,42.97,43.3,42.4,42.75,34.35,14345.0
2009-06-19,42.75,43.25,42.65,43.25,34.75,18651.0
2009-06-22,43.07,44.05,42.8,43.9,35.28,12217.0
2009-06-23,42.85,43.1,42.8,42.85,34.43,12060.0
2009-06-24,42.8,45.77,42.73,44.08,35.42,18135.0
2009-06-25,44.35,44.79,44.1,44.58,35.82,12167.0
2009-06-26,44.75,44.82,44.48,44.6,35.84,6748.0
2009-06-29,44.8,44.9,44.09,44.28,35.58,8156.0
2009-06-30,44.88,44.89,44.08,44.46,35.73,7955.0
2009-07-01,44.48,45.65,44.45,45.45,36.52,11807.0
2009-07-02,45.6,46.0,45.48,45.9,36.88,9696.0
2009-07-03,45.45,46.1,45.4,45.8,36.8,9034.0
2009-07-06,45.8,45.9,45.36,45.69,36.71,10655.0
2009-07-07,45.4,46.37,45.4,46.19,37.12,12640.0
2009-07-08,45.77,45.86,45.42,45.66,36.69,11628.0
2009-07-09,45.88,46.75,45.8,46.5,37.37,13022.0
2009-07-10,46.62,46.88,46.37,46.78,37.59,14006.0
2009-07-13,46.75,47.1,45.0,45.3,36.4,13175.0
2009-07-14,45.68,46.19,45.59,46.14,37.08,4032.0
2009-07-15,46.37,47.21,46.37,47.05,37.81,13117.0
2009-07-16,47.6,47.88,47.21,47.45,38.13,12515.0
2009-07-17,47.6,48.07,47.34,47.87,38.47,8421.0
2009-07-20,48.42,48.51,47.87,48.5,38.97,12396.0
2009-07-21,48.5,48.67,48.05,48.4,38.89,6910.0
2009-07-22,48.7,48.95,48.35,48.48,38.96,7364.0
2009-07-23,48.48,48.8,48.0,48.51,38.98,8015.0
2009-07-24,48.8,49.0,48.29,48.38,38.88,8481.0
2009-07-27,48.5,49.2,48.41,48.83,39.24,10494.0
2009-07-28,48.83,49.78,48.83,49.7,39.94,11919.0
2009-07-29,49.7,49.94,49.04,49.35,39.66,7475.0
2009-07-30,49.12,49.2,48.13,48.85,39.25,8126.0
2009-07-31,49.11,49.58,48.95,49.02,39.39,13193.0
2009-08-03,49.1,49.25,48.6,49.19,39.53,11864.0
2009-08-04,49.58,49.65,48.13,48.65,39.09,7507.0
2009-08-05,48.62,48.96,47.81,48.05,38.61,7443.0
2009-08-06,48.05,48.35,47.66,48.14,38.68,6615.0
2009-08-07,48.14,48.14,48.14,48.14,38.68,0.0
2009-08-10,48.0,48.44,47.9,48.26,38.78,7146.0
2009-08-11,48.3,48.5,47.74,48.42,38.91,7088.0
2009-08-12,48.2,48.45,48.0,48.25,38.77,5628.0
2009-08-13,49.36,49.42,48.4,49.36,39.66,13604000.0
2009-08-14,49.64,50.1,49.43,49.62,39.87,18374.0
2009-08-17,49.15,49.49,48.6,48.66,39.1,22528.0
2009-08-18,48.2,48.58,47.53,48.02,38.59,20933.0
2009-08-19,48.23,48.36,47.86,47.86,38.46,7718.0
2009-08-20,47.79,47.87,47.01,47.6,38.25,9275.0
2009-08-21,47.92,48.18,47.03,47.18,37.91,7152.0
2009-08-24,48.0,48.83,47.95,48.7,39.13,10230.0
2009-08-25,48.66,48.68,48.25,48.33,38.84,5037.0
2009-08-26,48.37,48.55,47.5,48.0,38.57,9350.0
2009-08-27,47.64,48.08,47.6,47.75,38.37,7689.0
2009-08-28,47.8,48.83,47.8,48.4,38.89,9252.0
2009-08-31,48.69,48.84,48.07,48.45,38.93,5266.0
2009-09-01,48.45,50.2,48.45,50.2,40.34,16921.0
2009-09-02,49.7,50.4,49.7,50.2,40.34,10369.0
2009-09-03,50.05,50.8,49.85,50.45,40.54,13149.0
2009-09-04,50.6,51.15,50.5,51.05,41.02,16901.0
2009-09-07,51.15,51.8,51.15,51.8,41.62,13422.0
2009-09-08,51.85,52.7,51.35,52.5,42.19,15584.0
2009-09-09,52.4,52.55,52.0,52.05,41.83,8840.0
2009-09-10,54.9,55.0,52.35,52.85,42.47,20921.0
2009-09-11,52.5,52.75,52.4,52.5,42.19,7458.0
2009-09-14,52.3,52.55,51.3,51.85,41.66,12817.0
2009-09-15,51.9,52.6,51.8,52.45,42.15,17306.0
2009-09-16,52.8,53.3,52.7,53.2,42.75,16173.0
2009-09-17,53.5,53.6,53.1,53.15,42.71,17803.0
2009-09-18,52.95,53.4,52.95,53.3,42.83,14735.0
2009-09-21,53.3,53.7,52.65,53.15,42.71,15869.0
2009-09-22,53.15,53.25,52.8,52.95,42.55,8354.0
2009-09-23,52.9,53.55,52.35,52.7,42.35,18248.0
2009-09-24,52.6,52.7,51.6,52.0,41.78,13768.0
2009-09-25,51.75,52.35,51.6,52.35,42.07,8690.0
